time,x,y,z
17660,-0.11266,-0.03572,-0.03413
17709,-0.08292,0.00967,0.04591
17758,-0.08337,0.01813,0.04959
17809,-0.05859,0.00975,0.11360
17858,0.01408,0.00961,-0.18335
17909,0.06293,0.02698,-0.23181
17959,0.00891,-0.02940,-0.20485
18009,0.02225,0.11179,-0.17432
18059,0.02672,-0.21552,-0.07501
18109,-0.14120,-0.03569,0.09787
18159,-0.02641,-0.08481,0.13501
18210,-0.04645,0.03008,0.17921
18258,0.05281,0.00571,0.12717
18318,0.08900,-0.04306,-0.02229
18357,0.06088,-0.02042,-0.13910
18407,-0.00658,-0.01863,-0.23763
18458,-0.01437,-0.02113,-0.32443
18508,-0.05363,-0.01385,-0.21619
18557,-0.16124,0.02736,0.06039
18608,-0.13136,-0.01492,0.13162
18658,-0.18105,-0.04648,0.23454
18709,-0.11606,0.04854,-0.00769
18758,-0.09920,0.01816,-0.19624
18809,-0.07024,0.00706,-0.27325
18858,-0.08278,-0.02368,-0.20976
18910,-0.13725,-0.01881,-0.15273
18959,-0.16667,0.00842,-0.09888
19008,-0.16811,-0.01532,-0.09634
19058,0.04556,0.47861,0.26115
19108,-0.26097,0.03493,0.33762
19158,-0.08104,0.07362,0.34990
19208,0.00337,0.00087,0.35814
19257,0.08052,0.13661,0.13667
19312,0.16324,0.19319,0.48846
19357,-0.14064,-0.38718,0.10623
19408,0.04623,-0.11641,0.17293
19458,0.08669,-0.01942,0.15334
19508,0.18100,-0.05103,0.17694
19558,0.15251,0.10828,0.10028
19608,0.18753,-0.15862,0.02531
19657,0.16748,0.16212,-0.31349
19710,0.13492,-0.25551,-0.18141
19758,0.15535,-0.07793,-0.31218
19808,0.11519,0.04094,-0.34787
19858,0.20432,-0.20404,-0.00127
19909,0.38708,-0.98657,0.22401
19958,0.06651,-0.04651,-0.27908
20008,0.14470,0.04189,-0.24995
20058,0.23331,0.11691,-0.38408
20108,0.13167,0.08344,-0.43085
20157,0.03679,-0.05798,-0.47150
20208,-0.03760,0.09018,-0.24791
20259,-0.29276,-0.39716,-0.15849
20325,-0.15617,-0.38414,0.07036
20359,-0.06750,-0.05905,-0.04683
20410,0.20251,-1.09502,0.33026
20459,-0.37498,-0.08647,-0.12598
20510,-0.43285,-1.34866,-0.03606
20559,0.30116,-1.68457,-0.22116
20608,-0.21178,-0.11394,-0.23158
20658,-0.16766,-0.04672,-0.01550
20710,-0.27655,-0.04018,0.14041
20759,-0.29778,-0.05800,0.11522
20809,-0.19263,-0.08008,0.16867
20858,-0.22954,-0.04347,0.14201
20909,-0.09479,-0.74249,0.55367
