time,lx
18109,3607.00000
18159,3607.00000
18210,3607.00000
18258,3607.00000
18318,3607.00000
18357,3607.00000
18407,3607.00000
18458,3607.00000
18509,3607.00000
18557,3607.00000
18608,3607.00000
18658,3607.00000
18709,3644.00000
18758,3644.00000
18809,3644.00000
18858,3644.00000
18910,3675.00000
18959,3675.00000
19008,3675.00000
19058,3675.00000
19108,3712.00000
19158,3712.00000
19208,3712.00000
19257,3712.00000
19312,3757.00000
19357,3757.00000
19408,3757.00000
19458,3757.00000
19508,3757.00000
19558,3719.00000
19608,3719.00000
19657,3719.00000
19710,3719.00000
19758,3719.00000
19808,3719.00000
19858,3719.00000
19909,3719.00000
19958,3660.00000
20008,3660.00000
20058,3660.00000
20108,3660.00000
20157,3660.00000
20208,3660.00000
20260,3660.00000
20325,3660.00000
20359,3626.00000
20410,3626.00000
20459,3626.00000
20510,3626.00000
20559,3589.00000
20608,3589.00000
20658,3589.00000
20710,3589.00000
20759,3625.00000
20809,3625.00000
20858,3625.00000
20909,3625.00000
20958,3656.00000
21009,3656.00000
21064,3656.00000
21108,3656.00000
21159,3656.00000
21210,3697.00000
21259,3697.00000
21311,3697.00000
21363,3697.00000
21409,3697.00000
21459,3697.00000
21510,3649.00000
21558,3649.00000
21610,3649.00000
21658,3649.00000
21709,3615.00000
21759,3615.00000
21809,3615.00000
21859,3615.00000
21910,3661.00000
21959,3661.00000
22009,3661.00000
22058,3661.00000
22110,3629.00000
22159,3629.00000
22211,3629.00000
22259,3629.00000
22311,3556.00000
22363,3556.00000
22408,3556.00000
22458,3556.00000
22508,3442.00000
22560,3442.00000
22610,3442.00000
22659,3442.00000
22712,3192.00000
22758,3192.00000
22809,3192.00000
22858,3192.00000
22909,3180.00000
22959,3180.00000
23012,3180.00000
23060,3180.00000
23109,3237.00000
23159,3237.00000
23210,3237.00000
23259,3237.00000
23309,3277.00000
23366,3277.00000
23407,3277.00000
23458,3277.00000
23510,3194.00000
23560,3194.00000
23608,3194.00000
23660,3194.00000
23709,3090.00000
23759,3090.00000
23810,3090.00000
23859,3090.00000
23909,3169.00000
23958,3169.00000
24009,3169.00000
24060,3169.00000
24108,3409.00000
24158,3409.00000
24209,3409.00000
24258,3409.00000
24309,3567.00000
24360,3567.00000
24413,3567.00000
24457,3567.00000
24509,3567.00000
24559,3567.00000
24609,3509.00000
24660,3509.00000
24709,3509.00000
24758,3509.00000
24810,3472.00000
24858,3472.00000
24910,3472.00000
24960,3472.00000
25009,3545.00000
25061,3545.00000
25111,3545.00000
25158,3545.00000
25209,3635.00000
25259,3635.00000
25309,3635.00000
25359,3635.00000
25423,3678.00000
25458,3678.00000
25509,3678.00000
25559,3678.00000
25609,3678.00000
25659,3678.00000
25710,3678.00000
25758,3678.00000
25810,3678.00000
25859,3678.00000
25910,3678.00000
25959,3678.00000
26009,3678.00000
26060,3678.00000
26108,3678.00000
26158,3678.00000
26209,3678.00000
26260,3678.00000
26310,3678.00000
26360,3678.00000
26419,3678.00000
26458,3648.00000
26512,3648.00000
26558,3648.00000
26609,3648.00000
26658,3648.00000
26708,3648.00000
26758,3602.00000
26809,3602.00000
26858,3602.00000
26909,3602.00000
26958,3572.00000
27010,3572.00000
27059,3572.00000
27109,3572.00000
27159,3572.00000
27210,3572.00000
27257,3572.00000
27307,3572.00000
27358,3572.00000
27414,3572.00000
27458,3572.00000
27509,3572.00000
27558,3507.00000
27610,3507.00000
27659,3507.00000
27709,3507.00000
27759,3471.00000
27810,3471.00000
27859,3471.00000
27911,3471.00000
27959,3426.00000
28010,3426.00000
28059,3426.00000
28109,3426.00000
28159,3322.00000
28211,3322.00000
28259,3322.00000
28311,3322.00000
28359,3322.00000
28410,2612.00000
28464,2612.00000
28509,2612.00000
28558,2186.00000
28610,2186.00000
28659,2186.00000
28710,2186.00000
28759,2210.00000
28809,2210.00000
28859,2210.00000
28909,2210.00000
28959,2007.00000
29009,2007.00000
29060,2007.00000
29110,2007.00000
29158,1913.00000
29208,1913.00000
29258,1913.00000
29309,1913.00000
29359,1913.00000
29411,1939.00000
29461,1939.00000
29508,1939.00000
29558,1921.00000
29610,1921.00000
29659,1921.00000
29708,1921.00000
29758,1921.00000
29809,1864.00000
29858,1864.00000
29910,1864.00000
29960,1864.00000
30011,1663.00000
30059,1663.00000
30109,1663.00000
30158,1663.00000
30213,1617.00000
30259,1617.00000
30308,1617.00000
30358,1617.00000
30409,1651.00000
30464,1651.00000
30509,1651.00000
30558,1675.00000
30608,1675.00000
30660,1675.00000
30711,1675.00000
30759,1701.00000
30810,1701.00000
30858,1701.00000
30911,1701.00000
30960,1779.00000
31009,1779.00000
31059,1779.00000
31108,1779.00000
31157,1779.00000
31209,1779.00000
31259,1779.00000
31310,1779.00000
31359,1586.00000
31410,1586.00000
31464,1586.00000
31508,1586.00000
31559,1586.00000
31610,1610.00000
31658,1610.00000
31710,1610.00000
31759,1610.00000
31809,1643.00000
31858,1643.00000
31910,1643.00000
31959,1643.00000
32012,1733.00000
32058,1733.00000
32108,1733.00000
32160,1733.00000
32210,1675.00000
32258,1675.00000
32309,1675.00000
32360,1675.00000
32409,1433.00000
32458,1433.00000
32514,1433.00000
32558,1433.00000
32608,1317.00000
32658,1317.00000
32709,1317.00000
32760,1317.00000
32809,1387.00000
32858,1387.00000
32908,1387.00000
32960,1387.00000
33011,1365.00000
33059,1365.00000
33108,1365.00000
33159,1365.00000
33211,1225.00000
33258,1225.00000
33310,1225.00000
33359,1225.00000
33409,1293.00000
33458,1293.00000
33510,1293.00000
33567,1293.00000
33609,1371.00000
33658,1371.00000
33710,1371.00000
33758,1371.00000
33808,1193.00000
33859,1193.00000
33909,1193.00000
33959,1193.00000
34010,1100.00000
34058,1100.00000
34109,1100.00000
34158,1100.00000
34210,1037.00000
34259,1037.00000
34309,1037.00000
34359,1037.00000
34410,957.00000
34458,957.00000
34509,957.00000
34562,957.00000
34607,871.00000
34659,871.00000
34710,871.00000
34762,871.00000
34811,957.00000
34858,957.00000
34910,957.00000
34958,957.00000
35010,1057.00000
35059,1057.00000
35108,1057.00000
35158,1057.00000
35208,1172.00000
35259,1172.00000
35310,1172.00000
35359,1172.00000
35410,1204.00000
35459,1204.00000
35510,1204.00000
35567,1204.00000
35609,1349.00000
35658,1349.00000
35708,1349.00000
35759,1349.00000
35808,1485.00000
35859,1485.00000
35909,1485.00000
35958,1485.00000
36009,1358.00000
36058,1358.00000
36108,1358.00000
36159,1358.00000
36210,1003.00000
36259,1003.00000
36309,1003.00000
36359,1003.00000
36408,1056.00000
36459,1056.00000
36509,1056.00000
36566,1056.00000
36610,1232.00000
36658,1232.00000
36709,1232.00000
36759,1232.00000
36809,1477.00000
36859,1477.00000
36909,1477.00000
36959,1477.00000
37009,1785.00000
37059,1785.00000
37108,1785.00000
37160,1785.00000
37211,2028.00000
37258,2028.00000
37311,2028.00000
37358,2028.00000
37409,2234.00000
37459,2234.00000
37509,2234.00000
37558,2234.00000
37614,2597.00000
37658,2597.00000
37708,2597.00000
37759,2597.00000
37811,2864.00000
37860,2864.00000
37909,2864.00000
37959,2864.00000
38009,3043.00000
38059,3043.00000
38108,3043.00000
38158,3043.00000
38209,3100.00000
38259,3100.00000
38311,3100.00000
38359,3100.00000
38410,2943.00000
38459,2943.00000
38509,2943.00000
38561,2943.00000
38613,3024.00000
38658,3024.00000
38709,3024.00000
38760,3024.00000
38810,3211.00000
38860,3211.00000
38910,3211.00000
38959,3211.00000
39009,3318.00000
39059,3318.00000
39109,3318.00000
39158,3318.00000
39210,3255.00000
39259,3255.00000
39310,3255.00000
39359,3255.00000
39410,3205.00000
39459,3205.00000
39510,3205.00000
39559,3205.00000
39608,3252.00000
39661,3252.00000
39709,3252.00000
39758,3252.00000
39809,3346.00000
39858,3346.00000
39909,3346.00000
39959,3346.00000
40010,3186.00000
40058,3186.00000
40109,3186.00000
40158,3186.00000
40208,2771.00000
40258,2771.00000
40308,2771.00000
40360,2771.00000
40410,2255.00000
40458,2255.00000
40510,2255.00000
40559,2255.00000
40609,1933.00000
40661,1933.00000
40708,1933.00000
40758,1933.00000
40809,1823.00000
40858,1823.00000
40909,1823.00000
40958,1823.00000
41010,1752.00000
41059,1752.00000
41108,1752.00000
41158,1752.00000
41208,1914.00000
41259,1914.00000
41310,1914.00000
41358,1914.00000
41411,2053.00000
41459,2053.00000
41508,2053.00000
41559,2053.00000
41609,2427.00000
41658,2427.00000
41710,2427.00000
41757,2427.00000
41809,2908.00000
41859,2908.00000
41909,2908.00000
41959,2908.00000
42009,3128.00000
42058,3128.00000
42109,3128.00000
42158,3128.00000
42211,3072.00000
42260,3072.00000
42309,3072.00000
42359,3072.00000
42409,2895.00000
42459,2895.00000
42509,2895.00000
42560,2895.00000
42609,2935.00000
42659,2935.00000
42715,2935.00000
42758,2935.00000
42808,2860.00000
42860,2860.00000
42911,2860.00000
42960,2860.00000
43010,3010.00000
43058,3010.00000
43109,3010.00000
43158,3010.00000
43211,3271.00000
43259,3271.00000
43311,3271.00000
43360,3271.00000
43410,3968.00000
43459,3968.00000
43508,3968.00000
43560,3968.00000
43611,4680.00000
43658,4680.00000
43709,4680.00000
43770,4680.00000
43809,4401.00000
43858,4401.00000
43908,4401.00000
43958,4401.00000
44010,3720.00000
44060,3720.00000
44108,3720.00000
44158,3720.00000
44209,3172.00000
44259,3172.00000
44308,3172.00000
44359,3172.00000
44409,2775.00000
44459,2775.00000
44510,2775.00000
44559,2775.00000
44610,2536.00000
44659,2536.00000
44709,2536.00000
44763,2536.00000
44808,2206.00000
44858,2206.00000
44910,2206.00000
44959,2206.00000
45009,1948.00000
45059,1948.00000
45110,1948.00000
45161,1948.00000
45208,1623.00000
45260,1623.00000
45308,1623.00000
45361,1623.00000
45409,1436.00000
45458,1436.00000
45509,1436.00000
45559,1436.00000
45611,1272.00000
45658,1272.00000
45709,1272.00000
45766,1272.00000
45808,1172.00000
45858,1172.00000
45909,1172.00000
45958,1172.00000
46010,1065.00000
46060,1065.00000
46109,1065.00000
46158,1065.00000
46207,1037.00000
46258,1037.00000
46308,1037.00000
46359,1037.00000
46410,1068.00000
46458,1068.00000
46510,1068.00000
46559,1068.00000
46611,1114.00000
46659,1114.00000
46709,1114.00000
46771,1114.00000
46808,1005.00000
46858,1005.00000
46908,1005.00000
46958,1005.00000
47010,692.00000
47058,692.00000
47108,692.00000
47158,692.00000
47209,576.00000
47259,576.00000
47309,576.00000
47359,576.00000
47410,831.00000
47458,831.00000
47509,831.00000
47560,831.00000
47611,1291.00000
47658,1291.00000
47707,1291.00000
47771,1291.00000
47808,1456.00000
47858,1456.00000
47907,1456.00000
47957,1456.00000
48008,1708.00000
48058,1708.00000
48107,1708.00000
48157,1708.00000
48208,2179.00000
48257,2179.00000
48308,2179.00000
48358,2179.00000
48408,2441.00000
48458,2441.00000
48508,2441.00000
48559,2441.00000
48609,2563.00000
48659,2563.00000
48709,2563.00000
48772,2563.00000
48808,2748.00000
48859,2748.00000
48907,2748.00000
48957,2748.00000
49009,3032.00000
49059,3032.00000
49109,3032.00000
49159,3032.00000
49209,3003.00000
49259,3003.00000
49307,3003.00000
49358,3003.00000
49411,3297.00000
49459,3297.00000
49510,3297.00000
49559,3297.00000
49609,3369.00000
49658,3369.00000
49710,3369.00000
49758,3369.00000
49820,3056.00000
49861,3056.00000
49908,3056.00000
49958,3056.00000
50010,2838.00000
50059,2838.00000
50109,2838.00000
50160,2838.00000
50211,2806.00000
50258,2806.00000
50308,2806.00000
50358,2806.00000
50408,2806.00000
50459,2806.00000
50509,2806.00000
50558,2806.00000
50608,2733.00000
50660,2733.00000
50710,2733.00000
50759,2733.00000
50815,2657.00000
50858,2657.00000
50909,2657.00000
50959,2657.00000
51009,2493.00000
51058,2493.00000
51107,2493.00000
51158,2493.00000
51208,2493.00000
51259,2550.00000
51309,2550.00000
51359,2550.00000
51412,2550.00000
51460,2573.00000
51511,2573.00000
51559,2573.00000
51610,2573.00000
51660,2547.00000
51708,2547.00000
51760,2547.00000
51811,2547.00000
51875,2399.00000
51909,2399.00000
51958,2399.00000
52009,2399.00000
52059,2315.00000
52108,2315.00000
52158,2315.00000
52208,2315.00000
52257,2202.00000
52309,2202.00000
52358,2202.00000
52409,2202.00000
52459,2101.00000
52510,2101.00000
52560,2101.00000
52610,2101.00000
52659,1940.00000
52709,1940.00000
52759,1940.00000
52809,1940.00000
52879,1785.00000
52912,1785.00000
52958,1785.00000
53009,1785.00000
53058,1651.00000
53111,1651.00000
53159,1651.00000
53208,1651.00000
53258,1534.00000
53311,1534.00000
53359,1534.00000
53409,1534.00000
53459,1547.00000
53508,1547.00000
53558,1547.00000
53610,1547.00000
53659,1543.00000
53709,1543.00000
53760,1543.00000
53812,1543.00000
53878,1363.00000
53908,1363.00000
53958,1363.00000
54008,1363.00000
54059,1100.00000
54109,1100.00000
54159,1100.00000
54210,1100.00000
54259,741.00000
54311,741.00000
54359,741.00000
54411,741.00000
54458,636.00000
54508,636.00000
54559,636.00000
54611,636.00000
54658,653.00000
54709,653.00000
54758,653.00000
54809,653.00000
54860,560.00000
54913,560.00000
54959,560.00000
55010,560.00000
55059,462.00000
55109,462.00000
55157,462.00000
55209,462.00000
55259,394.00000
55310,394.00000
55359,394.00000
55408,394.00000
55458,386.00000
55511,386.00000
55559,386.00000
55610,386.00000
55659,472.00000
55711,472.00000
55760,472.00000
55809,472.00000
55859,1048.00000
55908,1048.00000
55962,1048.00000
56008,1048.00000
56058,1664.00000
56108,1664.00000
56160,1664.00000
56210,1664.00000
56258,1708.00000
56309,1708.00000
56360,1708.00000
56410,1708.00000
56458,1692.00000
56510,1692.00000
56559,1692.00000
56611,1692.00000
56659,1834.00000
56714,1834.00000
56759,1834.00000
56808,1834.00000
56859,1997.00000
56911,1997.00000
56966,1997.00000
57008,1997.00000
57058,2186.00000
57108,2186.00000
57158,2186.00000
57209,2186.00000
57258,2002.00000
57309,2002.00000
57358,2002.00000
57409,2002.00000
57458,2053.00000
57509,2053.00000
57558,2053.00000
57608,2053.00000
57659,1933.00000
57708,1933.00000
57757,1933.00000
57808,1933.00000
57858,1821.00000
57910,1821.00000
57975,1821.00000
58011,1821.00000
58058,1821.00000
58109,1802.00000
58158,1802.00000
58210,1802.00000
58259,1802.00000
58309,1779.00000
58358,1779.00000
58413,1779.00000
58459,1779.00000
58509,1779.00000
58559,1779.00000
58609,1779.00000
58658,1779.00000
58709,1779.00000
58759,1779.00000
58811,1779.00000
58858,1760.00000
58910,1760.00000
58964,1760.00000
59009,1760.00000
59058,1720.00000
59109,1720.00000
59158,1720.00000
59208,1720.00000
59259,1696.00000
59308,1696.00000
59360,1696.00000
59409,1696.00000
59459,1626.00000
59510,1626.00000
59560,1626.00000
59610,1626.00000
59659,1604.00000
59711,1604.00000
59758,1604.00000
59810,1604.00000
59859,1576.00000
59910,1576.00000
59969,1576.00000
60026,1576.00000
60057,1546.00000
60108,1546.00000
60158,1546.00000
60208,1546.00000
60258,1546.00000
60309,1490.00000
60359,1490.00000
60410,1490.00000
60459,1490.00000
60509,1557.00000
60559,1557.00000
60609,1557.00000
60659,1557.00000
60709,1662.00000
60758,1662.00000
60808,1662.00000
60859,1662.00000
60908,1834.00000
60964,1834.00000
61009,1834.00000
61058,1834.00000
61109,1738.00000
61159,1738.00000
61209,1738.00000
61259,1738.00000
61308,1675.00000
61358,1675.00000
61410,1675.00000
61460,1675.00000
61510,1566.00000
61559,1566.00000
61609,1566.00000
61658,1566.00000
61708,1494.00000
61760,1494.00000
61810,1494.00000
61860,1494.00000
61911,1371.00000
61967,1371.00000
62012,1371.00000
62057,1371.00000
62108,1593.00000
62158,1593.00000
62211,1593.00000
62260,1593.00000
62308,2153.00000
62358,2153.00000
62408,2153.00000
62458,2153.00000
62509,2108.00000
62558,2108.00000
62611,2108.00000
62659,2108.00000
62708,1875.00000
62758,1875.00000
62808,1875.00000
62858,1875.00000
62911,2112.00000
62967,2112.00000
63008,2112.00000
63059,2112.00000
63110,2239.00000
63158,2239.00000
63211,2239.00000
63259,2239.00000
63308,2135.00000
63359,2135.00000
63409,2135.00000
63462,2135.00000
63510,2201.00000
63558,2201.00000
63610,2201.00000
63659,2201.00000
63709,2153.00000
63760,2153.00000
63809,2153.00000
63859,2153.00000
63908,2171.00000
63967,2171.00000
64010,2171.00000
64058,2171.00000
64111,2298.00000
64158,2298.00000
64211,2298.00000
64258,2298.00000
64310,2298.00000
64359,2298.00000
64410,2249.00000
64459,2249.00000
64511,2249.00000
64559,2249.00000
64608,2201.00000
64659,2201.00000
64709,2201.00000
64760,2201.00000
64809,2113.00000
64859,2113.00000
64911,2113.00000
64974,2113.00000
65010,2069.00000
65057,2069.00000
65109,2069.00000
65158,2069.00000
65210,2069.00000
65259,2069.00000
65310,2030.00000
65358,2030.00000
65410,2030.00000
65460,2030.00000
65509,2004.00000
65559,2004.00000
65611,2004.00000
65660,2004.00000
65708,2004.00000
65759,2004.00000
65809,2004.00000
65859,2044.00000
65909,2044.00000
65958,2044.00000
66020,2044.00000
66059,2108.00000
66108,2108.00000
66158,2108.00000
66210,2108.00000
66259,2185.00000
66309,2185.00000
66359,2185.00000
66410,2185.00000
66458,2117.00000
66511,2117.00000
66558,2117.00000
66609,2117.00000
66658,2029.00000
66709,2029.00000
66758,2029.00000
66808,2029.00000
66859,2003.00000
66909,2003.00000
66959,2003.00000
67014,2003.00000
67058,1921.00000
67108,1921.00000
67158,1921.00000
67209,1921.00000
67258,1828.00000
67308,1828.00000
67360,1828.00000
67411,1828.00000
67458,1700.00000
67510,1700.00000
67558,1700.00000
67609,1700.00000
67659,1527.00000
67710,1527.00000
67759,1527.00000
67809,1527.00000
67858,1448.00000
67910,1448.00000
67958,1448.00000
68018,1448.00000
68057,1520.00000
68107,1520.00000
68158,1520.00000
68212,1520.00000
68260,1385.00000
68308,1385.00000
68360,1385.00000
68409,1385.00000
68458,1306.00000
68511,1306.00000
68560,1306.00000
68610,1306.00000
68658,1297.00000
68710,1297.00000
68759,1297.00000
68810,1297.00000
68859,1388.00000
68909,1388.00000
68960,1388.00000
69010,1388.00000
69062,1417.00000
69109,1417.00000
69158,1417.00000
69208,1417.00000
69260,1430.00000
69311,1430.00000
69360,1430.00000
69410,1430.00000
69460,1358.00000
69509,1358.00000
69559,1358.00000
69609,1358.00000
69658,1322.00000
69710,1322.00000
69760,1322.00000
69809,1322.00000
69859,1404.00000
69909,1404.00000
69960,1404.00000
70008,1404.00000
70065,1549.00000
70109,1549.00000
70158,1549.00000
70208,1549.00000
70260,1745.00000
70309,1745.00000
70359,1745.00000
70411,1745.00000
70460,1904.00000
70508,1904.00000
70559,1904.00000
70609,1904.00000
70660,2000.00000
70709,2000.00000
70758,2000.00000
70810,2000.00000
70859,1950.00000
70910,1950.00000
70958,1950.00000
71009,1950.00000
71058,1910.00000
71113,1910.00000
71157,1910.00000
71209,1910.00000
71258,1805.00000
71310,1805.00000
71359,1805.00000
71409,1805.00000
71459,1694.00000
71509,1694.00000
71560,1694.00000
71609,1694.00000
71658,1584.00000
71709,1584.00000
71760,1584.00000
71811,1584.00000
71858,1513.00000
71911,1513.00000
71959,1513.00000
72009,1513.00000
72059,1513.00000
72111,1513.00000
72157,1513.00000
72209,1483.00000
72258,1483.00000
72309,1483.00000
72359,1483.00000
72409,1468.00000
72460,1468.00000
72510,1468.00000
72559,1468.00000
72609,1423.00000
72658,1423.00000
72709,1423.00000
72759,1423.00000
72809,1412.00000
72860,1412.00000
72912,1412.00000
72959,1412.00000
73008,1353.00000
73059,1353.00000
73108,1353.00000
73162,1353.00000
73208,1269.00000
73258,1269.00000
73312,1269.00000
73360,1269.00000
73409,1367.00000
73458,1367.00000
73511,1367.00000
73558,1367.00000
73610,1572.00000
73658,1572.00000
73710,1572.00000
73759,1572.00000
73811,1802.00000
73859,1802.00000
73911,1802.00000
73958,1802.00000
74010,1910.00000
74060,1910.00000
74109,1910.00000
74161,1910.00000
74208,2042.00000
74258,2042.00000
74310,2042.00000
74358,2042.00000
74414,2158.00000
74458,2158.00000
74508,2158.00000
74558,2158.00000
74608,2257.00000
74657,2257.00000
74708,2257.00000
74758,2257.00000
74808,2287.00000
74858,2287.00000
74909,2287.00000
74961,2287.00000
75012,2287.00000
75058,2287.00000
75109,2261.00000
75178,2261.00000
75208,2261.00000
75258,2261.00000
75308,2206.00000
75359,2206.00000
75411,2206.00000
75459,2206.00000
75510,2079.00000
75558,2079.00000
75610,2079.00000
75657,2079.00000
75707,1970.00000
75758,1970.00000
75808,1970.00000
75862,1970.00000
75908,1914.00000
75958,1914.00000
76009,1914.00000
76059,1914.00000
76108,1851.00000
76158,1851.00000
76220,1851.00000
76258,1851.00000
76310,1823.00000
76359,1823.00000
76412,1823.00000
76459,1823.00000
76509,1823.00000
76558,1768.00000
76610,1768.00000
76658,1768.00000
76709,1768.00000
76759,1691.00000
76809,1691.00000
76858,1691.00000
76912,1691.00000
76959,1448.00000
77010,1448.00000
77059,1448.00000
77110,1448.00000
77158,1572.00000
77212,1572.00000
77257,1572.00000
77309,1572.00000
77358,1788.00000
77412,1788.00000
77459,1788.00000
77509,1788.00000
77558,1516.00000
77610,1516.00000
77659,1516.00000
77711,1516.00000
77760,1366.00000
77809,1366.00000
77858,1366.00000
77908,1366.00000
77958,1305.00000
78011,1305.00000
78058,1305.00000
78108,1305.00000
78159,1262.00000
78222,1262.00000
78259,1262.00000
78309,1262.00000
