time,x,y,z
12958,-3.82288,-1.88347,7.62781
13009,2.62892,-1.98680,5.74651
13058,-4.54961,1.03410,14.80080
13108,0.02754,-2.78375,9.26230
13157,-0.31360,-0.59576,12.11377
13209,-3.42668,-0.58476,14.65993
13265,3.21605,-0.65865,12.17557
13308,4.80403,2.40158,5.33687
13357,-4.38234,0.75777,12.34180
13408,-0.22305,2.56590,12.77893
13458,4.85696,2.13307,4.65781
13507,2.83780,2.25801,6.43114
13560,-3.15747,-1.55077,11.03111
13609,1.86787,-0.12979,11.84436
13659,0.37350,0.21944,7.44618
13708,2.41228,0.66661,12.31056
13757,-1.44849,-1.07205,10.80647
13807,3.32449,-1.58679,17.79485
13858,-11.48566,-6.69473,18.62703
13908,2.27611,-4.46086,6.62900
13958,3.82434,0.72937,8.08873
14008,-3.73558,-2.60826,11.19182
14058,-4.21133,-3.07341,12.06409
14108,5.76096,0.48659,10.20757
14157,-1.53702,0.74149,13.66327
14207,-2.39429,-2.76918,9.45985
14257,-1.20421,-0.64865,11.05249
14311,8.19557,-1.02370,6.66515
14358,4.96840,0.69000,9.78603
14409,2.65852,0.86899,6.91837
14458,-0.32370,0.18301,13.37149
14508,-1.27797,-0.79988,11.61435
14557,1.53181,-0.23994,11.37790
14612,-3.94804,-0.60040,14.02177
14659,2.73413,1.88228,10.76627
14709,0.63425,0.10504,8.97130
14758,5.42084,0.29825,6.89136
14808,-1.28818,-0.56738,14.34012
14858,4.70131,-1.98695,6.10107
14909,3.08997,0.09686,10.89442
14959,4.72464,0.64110,10.62511
15010,-0.42607,-1.94191,7.22101
15058,-0.29155,0.02858,10.25330
15109,1.73413,-0.53268,20.05531
15158,4.07973,-0.27747,9.53979
15209,7.43178,1.68423,4.50945
15258,8.69890,2.12265,1.74864
15315,0.87344,-0.67824,9.81616
15357,3.96785,0.18394,13.25504
15409,2.97005,-0.32574,12.73053
15458,-4.14851,5.09387,11.08195
15509,7.32718,-1.85214,9.68820
15557,3.24237,-0.91615,5.09741
15611,2.45836,0.67407,6.80484
15658,-2.54781,1.34407,14.31380
15711,-1.60815,0.49861,11.39047
15759,2.03926,1.27930,14.87506
15808,-2.03157,0.48058,10.37642
15860,5.38884,0.48763,1.48604
15908,8.39406,2.34328,3.96548
15958,-0.33850,1.02692,9.94957
16010,1.95605,-1.72034,9.88377
16058,-0.40710,-1.63875,11.73753
16110,1.22520,2.18571,4.09570
16158,-1.61450,0.93201,5.23055
16208,5.28053,1.58850,8.10408
16258,1.66507,1.12767,8.44852
16313,-2.78867,-1.46577,17.52046
16358,7.38773,0.33714,3.62325
16408,4.41656,1.39410,8.33597
16458,1.39108,3.63358,3.14766
16508,6.29384,1.79726,9.01117
16558,-8.26134,-6.90536,65.97588
16610,1.79570,-0.68330,5.94157
16659,1.42712,3.55635,6.40382
16708,1.60962,0.33882,10.52438
16758,3.29155,-0.43733,8.20403
16809,-0.64478,-0.50223,8.05502
16858,-2.68208,1.18079,18.84207
16909,-8.59840,-9.96265,38.01160
16958,-0.71977,-4.36456,8.62358
17010,-0.18121,-3.30234,9.31799
17058,10.18431,2.51079,5.57845
17108,1.30887,-1.97095,11.71660
17158,-4.02518,-0.76807,10.42039
17209,3.68748,-0.59167,8.85712
17258,1.26579,-0.38504,9.45604
17313,-1.21719,0.36691,6.59416
17357,2.64063,1.42293,10.61140
17409,1.30193,-0.42865,8.10225
17457,2.23973,-0.39180,9.72722
17508,2.95375,2.19012,7.95073
17558,-0.14539,0.73615,9.57376
17609,5.55728,1.81567,6.25757
17659,1.77625,1.50131,11.80975
17709,-0.66380,-0.22435,9.37486
17758,-0.31792,-1.60060,12.69884
17808,3.09282,-0.67601,8.73071
17858,1.54630,0.00998,8.28154
17908,3.42021,0.45268,9.21687
17959,3.16000,2.19537,7.15807
18009,3.24806,0.79947,7.76598
18058,4.43962,1.48665,2.00894
18108,0.63290,-0.57433,8.21178
18158,4.54425,3.14847,7.15585
18210,0.83604,0.34200,11.85396
18258,3.76204,-0.10651,10.63544
18317,4.21846,1.94341,8.43686
18357,3.51561,-0.31718,9.74350
18407,4.68085,0.67273,9.46948
18458,1.86140,1.52385,10.24004
18508,1.08844,1.09688,9.97607
