time,x,y,z
63497,1.25117,5.16449,-1.63078
63546,2.93445,3.83925,11.43362
63596,-0.51929,2.62865,7.11885
63646,11.51587,-2.72621,6.63683
63696,2.75626,0.75536,11.05617
63746,14.60751,-5.53770,6.32976
63797,18.38664,-9.85863,1.03603
63846,4.23212,-9.23215,1.42766
63897,-2.66089,-5.50732,20.58760
63946,-15.21069,-1.78389,24.58615
64006,-7.16432,1.04445,20.76671
64046,-0.56398,3.45111,9.59250
64096,-3.11945,5.40961,12.71945
64146,-6.51511,3.83789,19.91805
64197,2.93910,1.11258,14.75899
64247,-5.36392,0.58305,14.06693
64297,-3.06213,1.72093,13.54494
64346,1.19687,-3.97575,13.05043
64395,3.96227,-5.69394,3.80534
64446,3.35025,-5.08571,10.54649
64497,5.56158,-4.81551,11.84621
64548,5.46921,-2.52617,10.44128
64597,1.86343,-2.07240,8.17241
64648,-5.22787,-1.44719,11.24524
64696,0.59578,1.61061,11.47374
64746,1.36208,8.99261,7.56548
64796,2.19191,6.59207,6.13327
64846,3.27649,6.35004,-2.47865
64897,12.26822,5.53116,5.48753
64946,4.71147,4.20627,5.47829
65002,0.20131,-3.69864,6.32195
65046,-8.01553,-0.99327,14.93297
65097,5.24167,-2.03307,4.07106
65146,7.47797,-3.72221,0.43546
65196,-6.38002,-5.16090,15.29709
65246,-4.25568,-2.01228,8.11362
65297,1.84061,-1.65253,10.18903
65347,-0.15050,-2.56433,6.00842
65406,-6.67433,-5.96236,11.87343
65446,-0.26140,1.23378,6.91702
65496,-3.62286,2.35899,11.58891
65546,-4.85733,3.02538,17.93198
65596,5.36555,7.01212,6.92003
65647,-0.11691,6.10162,5.83713
65697,4.18095,4.64650,1.97324
65746,3.62332,2.75049,2.07082
65797,-4.10498,0.17560,10.04253
65846,-1.64758,3.05811,7.55527
65896,-4.78394,3.58618,13.71713
65947,2.49187,0.70421,8.63170
65997,-2.03307,-3.08432,8.04781
66049,5.55859,-6.49597,0.53618
66095,9.83446,-4.60832,0.30020
66146,-2.30283,-2.72807,15.33116
66198,-0.19527,-2.92149,12.46608
66247,4.57939,-5.60231,6.24019
66296,-1.50783,-3.21693,6.95847
66346,1.43259,-3.17413,11.01352
66398,0.27708,-0.67293,11.00214
66446,-2.81992,-0.05537,8.21773
66496,-1.74730,3.20155,7.25801
66546,-5.17780,5.40036,16.99785
66596,-0.74957,3.62123,8.01550
66645,-10.33298,4.13329,8.38213
