time,dB(SPL)
17997,20.00000
18047,18.06180
18097,16.90196
18147,16.90196
18197,13.97940
18250,15.56303
18296,16.90196
18346,58.83023
18396,46.19260
18445,32.46499
18496,27.95880
18546,35.11750
18597,26.02060
18647,34.48552
18697,31.82129
18746,22.27887
18797,19.08485
18846,18.06180
18897,18.06180
18947,13.97940
18997,20.00000
19047,24.08240
19097,25.57507
19146,19.08485
19197,18.06180
19254,15.56303
19296,16.90196
19345,30.62958
19397,32.04120
19446,26.44439
19497,21.58362
19547,20.00000
19597,20.82785
19647,24.60898
19697,23.52183
19747,26.02060
19797,18.06180
19846,16.90196
19897,27.23456
19946,27.23456
19996,27.95880
20046,26.44439
20097,20.82785
20147,22.27887
20197,19.08485
20251,22.92256
20296,22.92256
20346,32.66937
20396,35.11750
20446,26.44439
20496,28.94316
20546,30.88136
20596,26.44439
20647,21.58362
20697,19.08485
20746,19.08485
20796,18.06180
20846,18.06180
20895,19.08485
20946,28.94316
20997,29.82723
21047,20.82785
21098,18.06180
21146,25.10545
21196,24.60898
21247,28.94316
21309,56.61177
21346,27.60422
21396,30.62958
21446,32.25568
21497,34.48552
21546,31.12605
21598,24.08240
21646,23.52183
21697,19.08485
21746,18.06180
21798,19.08485
21846,19.08485
21896,19.08485
21946,18.06180
21998,15.56303
22046,19.08485
22096,15.56303
22146,16.90196
22196,26.84845
22247,22.27887
22301,26.44439
22346,30.37028
22396,34.15140
22446,36.52150
22497,57.85302
22546,59.01703
22596,28.94316
22646,32.86905
22696,35.26856
22747,30.62958
22797,18.06180
22846,22.27887
22896,22.27887
22946,18.06180
22997,21.58362
23046,20.00000
23097,20.00000
23146,16.90196
23196,26.02060
23246,32.04120
23313,24.60898
23346,18.06180
23396,30.10300
23446,35.41704
23496,30.37028
23547,31.12605
23599,29.24796
23646,21.58362
23697,24.08240
23747,30.88136
23797,35.84783
23846,38.06180
23897,26.84845
23946,27.23456
23996,19.08485
24046,19.08485
24096,18.06180
24147,13.97940
24197,26.44439
24247,19.08485
24300,19.08485
24346,18.06180
24396,27.23456
24446,33.97940
24497,27.95880
24546,27.95880
24596,22.27887
24646,31.12605
24697,23.52183
24747,28.94316
24796,22.27887
24847,25.57507
24897,21.58362
24948,16.90196
24997,23.52183
25046,30.88136
25097,32.66937
25146,23.52183
25196,20.00000
25247,19.08485
25297,13.97940
25351,16.90196
25396,13.97940
25446,27.95880
25498,29.54243
25547,28.29947
25596,21.58362
25646,18.06180
25697,20.00000
25746,25.10545
25797,19.08485
25846,19.08485
25897,24.60898
25947,20.82785
25997,19.08485
26046,19.08485
26097,21.58362
26147,26.84845
26198,20.00000
26246,15.56303
26297,25.10545
26348,34.64788
26396,35.41704
26446,58.55767
26496,48.56270
26547,32.86905
26597,25.10545
26645,18.06180
26697,30.37028
26746,31.82129
26796,27.95880
26847,25.57507
26897,19.08485
26946,16.90196
26996,16.90196
27046,19.08485
27096,15.56303
27146,20.00000
27196,32.66937
27247,31.36403
27296,30.10300
27350,35.98681
27396,31.36403
27446,34.80725
27497,34.32007
27546,28.29947
27596,27.23456
27646,19.08485
27695,20.00000
27746,31.59567
27796,33.80392
27847,27.60422
27897,23.52183
27946,16.90196
27997,20.00000
28048,26.44439
28096,19.08485
28146,19.08485
28197,18.06180
28246,16.90196
28300,19.08485
28361,13.97940
28397,12.04120
28446,15.56303
28496,28.94316
28546,33.06425
28596,33.62482
28646,31.12605
28696,31.59567
28746,28.94316
28798,21.58362
28847,18.06180
28897,22.92256
28946,18.06180
28997,16.90196
29046,19.08485
29097,16.90196
29147,18.06180
29198,18.06180
29246,30.37028
29296,26.02060
29346,26.84845
29404,22.92256
29446,16.90196
29496,33.44196
29545,61.39336
29597,52.42353
29647,29.24796
29697,19.08485
29747,26.84845
29797,25.10545
29847,28.29947
29896,22.92256
29947,29.54243
29996,31.36403
30047,20.82785
30096,20.82785
30146,32.66937
30196,33.06425
30247,36.77698
30296,22.27887
30346,20.00000
30401,15.56303
30447,16.90196
30496,59.69055
30546,49.91089
30596,31.59567
30647,27.23456
30696,20.82785
30747,20.00000
30797,13.97940
30846,18.06180
30897,21.58362
30946,21.58362
30997,15.56303
31046,16.90196
31097,16.90196
31147,22.27887
31197,25.10545
31246,30.10300
31298,22.92256
31347,28.29947
31398,27.60422
31450,27.95880
31496,27.23456
31546,32.25568
31597,32.66937
31646,26.44439
31696,21.58362
31747,19.08485
31796,20.82785
31846,30.37028
31897,24.08240
31947,23.52183
31997,19.08485
32046,18.06180
32098,20.82785
32149,26.02060
32196,13.97940
32248,29.82723
32297,31.12605
32346,20.82785
32396,19.08485
32449,18.06180
32495,29.54243
32545,36.25827
32596,34.80725
32647,31.12605
32697,27.60422
32746,32.04120
32796,22.92256
32847,25.57507
32897,16.90196
32946,21.58362
32997,29.24796
33047,26.84845
33096,18.06180
33147,30.10300
33196,20.82785
33246,16.90196
33297,23.52183
33346,19.08485
33396,13.97940
33446,16.90196
33502,25.10545
33546,21.58362
33596,30.88136
33646,29.82723
33698,30.62958
33746,24.08240
33798,31.59567
33847,27.60422
33897,20.00000
33946,31.36403
33997,33.80392
34048,36.39088
34097,28.62728
34148,25.10545
34197,25.57507
34246,26.84845
34297,25.10545
34346,24.60898
34397,19.08485
34445,28.62728
34496,25.10545
34548,58.09431
34596,58.39202
34646,37.02517
34698,33.62482
34747,31.82129
34796,20.00000
34847,22.92256
34897,15.56303
34946,24.08240
34997,19.08485
35047,28.94316
35097,31.12605
35146,20.82785
35197,24.08240
35247,33.62482
35297,30.37028
35347,27.60422
35396,21.58362
35446,16.90196
35496,25.10545
35550,34.64788
35596,29.24796
35646,32.86905
35696,33.06425
35746,33.62482
35796,31.36403
35847,34.48552
35896,20.82785
35946,20.00000
35997,20.00000
36046,18.06180
36096,57.02517
36146,57.32575
36196,34.64788
36246,26.44439
36295,20.82785
36345,19.08485
36396,27.23456
36446,22.92256
36496,59.35096
36548,57.89739
36599,57.30208
36646,57.80842
36696,39.08485
36747,57.54743
36796,40.66848
36846,58.31854
36895,49.82723
36945,52.40272
36997,58.48559
37046,58.92905
37096,41.06157
37146,52.64915
37198,35.98681
37248,51.41086
37296,35.41704
37346,51.75422
37396,36.65018
37446,51.86572
37498,52.54732
37547,50.13010
37602,32.86905
37647,51.88785
37696,34.64788
37746,51.57278
37796,33.25516
37846,30.62958
37896,36.39088
37946,30.37028
37997,31.82129
38046,27.95880
38096,33.62482
38146,38.79039
38197,40.82785
38246,36.52150
38297,48.29947
38346,51.54984
38396,54.96376
38446,59.00730
38496,59.07519
38546,48.26600
38598,27.60422
38646,24.08240
38696,53.80392
38746,53.57037
38797,51.38748
38846,57.12249
38896,54.90150
38946,54.79145
38997,55.19336
39046,55.86183
39096,55.23856
39146,54.80725
39197,54.88586
39247,54.56708
39298,54.99473
39347,56.32483
39396,56.50852
39446,56.90196
39497,54.03136
39547,54.32007
39609,59.55447
39646,55.57749
39698,55.43175
39746,55.23856
39797,55.90369
39847,54.03136
39898,53.92713
39947,55.34312
39997,55.08697
40047,55.64945
40098,53.44196
40147,55.25357
40197,55.26856
40246,56.28495
40296,57.40808
40347,55.25357
40397,56.54739
40446,56.52150
40496,53.62482
40546,41.86843
40596,39.55447
40647,43.46373
40696,40.25674
40746,42.41148
40796,38.48559
40847,39.73543
40898,39.82452
40947,43.04577
40995,39.64542
41046,42.60668
41097,40.74853
41146,40.82785
41196,52.86905
41246,53.73273
41296,48.02801
41347,53.66094
41397,52.50625
41445,26.02060
41497,41.65571
41546,44.55773
41596,61.09992
41650,40.17200
41696,42.27887
41746,44.55773
41797,44.45433
41846,41.72720
41897,44.24375
41946,42.92256
41996,59.23791
42047,48.75501
42097,43.52183
42146,28.62728
42196,54.21926
42247,50.57833
42296,53.25516
42346,53.17930
42398,49.48433
42446,49.88309
42497,53.69691
42547,52.19189
42598,48.94316
42654,49.15764
42696,50.68052
42745,58.74032
42796,59.73543
42845,50.80659
42896,47.27224
42946,48.02801
42996,47.71213
43046,51.48063
43098,53.60671
43146,54.67999
43196,44.91025
43246,55.07166
43296,39.64542
43347,41.93820
43397,38.98780
43446,34.32007
43497,39.08485
43547,43.57954
43596,36.90196
43646,40.98436
43701,39.18083
43745,41.13810
43796,42.92256
43847,44.55773
43897,42.73441
43946,53.60671
43997,53.66094
44047,49.62885
44097,43.16725
44146,43.97314
44197,43.28706
44246,43.91799
44297,43.16725
44346,40.98436
44396,41.43764
44446,41.51094
44497,43.34635
44546,42.86030
44596,58.19112
44646,59.52700
44701,47.74780
44746,55.80570
44796,54.11727
44846,40.58768
44896,53.51557
44947,52.54732
44997,48.29947
45046,46.60828
45099,48.69138
45146,47.23456
45196,47.38432
45247,46.64877
45297,46.23508
45347,26.84845
45397,45.43683
45446,45.24902
45497,46.27734
45546,48.91208
45598,47.42136
45646,52.94766
45697,54.67999
45755,23.52183
45798,26.02060
45846,19.08485
45896,36.39088
45947,31.36403
45997,20.82785
46047,24.08240
46097,57.46641
46146,50.85651
46198,51.43418
46250,38.06180
46296,16.90196
46347,22.27887
46396,24.08240
46446,19.08485
46497,15.56303
46546,12.04120
46597,21.58362
46647,22.27887
46697,20.00000
46750,22.92256
46795,18.06180
46845,59.25685
46897,34.32007
46947,53.42346
46996,37.84189
47046,51.68662
47097,53.53387
47146,52.78973
47196,52.68955
47247,50.80659
47295,50.60399
47346,53.42346
47397,50.93085
47446,51.64127
47496,51.79899
47546,50.95549
47597,50.95549
47647,53.42346
47697,50.78152
47754,51.59567
47796,51.66398
47846,53.31162
47897,54.21926
47946,53.94459
47997,53.87454
48046,54.32007
48097,46.96610
48146,47.08217
48197,47.34712
48247,46.44439
48296,47.88903
48346,46.44439
48396,45.00840
48445,58.68997
48496,47.15870
48546,57.67323
48596,27.60422
48647,30.10300
48697,24.60898
48751,37.84189
48796,36.25827
48846,38.27628
48897,40.17200
48947,30.62958
48996,36.39088
49046,39.73543
49097,38.98780
49147,39.64542
49196,34.64788
49246,39.55447
49297,38.68997
49347,30.10300
49396,39.46256
