time,dB(SPL)
174891,53.76840
174940,20.82785
174992,12.04120
175041,50.50090
175093,13.97940
175152,42.79758
175189,51.12605
175240,27.23456
175291,25.57507
175339,50.85651
175391,24.60898
175440,54.72793
175490,30.37028
175543,52.17052
175591,51.07766
175642,51.59567
175690,53.87454
175739,20.82785
175793,54.06583
175840,51.70921
175891,19.08485
175941,13.97940
175990,52.31900
176041,53.08353
176093,43.40523
176144,53.06425
176190,28.62728
176240,24.08240
176292,18.06180
176339,49.88309
176394,41.36372
176438,22.27887
176489,50.73117
176539,28.62728
176590,29.54243
176639,60.81205
176691,58.87978
176739,44.76092
176789,50.47493
176839,52.08452
176889,51.10189
176938,32.46499
176988,34.48552
177044,28.62728
177094,30.37028
177141,30.37028
177189,58.51655
177239,59.68154
177291,59.63637
177338,59.72648
177388,57.46641
177438,59.50864
177490,59.91270
177538,59.61824
177588,59.69954
177638,39.27576
177690,53.00615
177739,41.28916
177790,54.13436
177838,36.12360
177889,52.12763
177939,39.55447
177989,40.25674
