time,dB(SPL)
83699,39.73543
83736,35.98681
83786,37.50123
83836,40.08643
83886,34.80725
83936,35.11750
83986,35.70660
84036,35.84783
84087,35.70660
84136,38.16970
84187,37.50123
84236,36.65018
84287,32.46499
84336,32.25568
84387,22.92256
84437,21.58362
84486,18.06180
84538,15.56303
84587,16.90196
84636,20.00000
84689,25.57507
84736,20.00000
84786,26.44439
84837,29.54243
84885,32.04120
84935,36.52150
84986,34.96376
85036,29.24796
85086,29.54243
85137,18.06180
85186,57.08612
85236,58.27628
85286,36.77698
85339,27.23456
85386,28.29947
85436,20.00000
85486,26.84845
85536,33.80392
85586,32.04120
85637,23.52183
85691,25.10545
85736,20.00000
85786,29.54243
85836,36.39088
85886,35.70660
85936,35.56303
85986,33.62482
86036,32.66937
86086,32.86905
86136,31.12605
86186,32.86905
86236,27.23456
86286,29.54243
86335,23.52183
86386,27.60422
86438,25.10545
86487,24.60898
86536,19.08485
86586,30.10300
86636,31.82129
86689,31.12605
86736,29.24796
86787,33.44196
86835,31.36403
86887,30.62958
86936,23.52183
86986,40.58768
87038,39.27576
87087,35.56303
87135,35.84783
87185,56.04179
87235,40.25674
87285,59.08485
87336,34.96376
87386,36.52150
87437,35.41704
87486,33.80392
87536,36.12360
87586,35.11750
87636,37.50123
87700,36.39088
87736,34.96376
87786,39.73543
87836,34.96376
87888,59.54532
87936,39.46256
87988,39.27576
88036,30.88136
88086,42.07607
88136,27.60422
88186,41.13810
88237,36.90196
88286,39.27576
88335,28.62728
88387,40.82785
