time,x,y,z
13891,2.59680,0.69727,8.17740
13935,-1.29103,-0.41550,10.55598
13986,2.91229,-0.00894,9.16380
14037,3.18579,0.10696,10.69185
14086,1.01558,0.15363,7.91692
14136,8.69812,1.32292,6.53297
14186,-7.79149,-3.70174,12.28137
14238,-7.41006,-0.44234,31.16920
14287,6.79071,1.39207,6.46658
14337,-1.11824,-4.16533,1.79124
14387,2.17288,-3.79037,11.17119
14436,3.41306,-1.76848,12.40199
14486,2.99561,-2.20876,12.16707
14537,0.09769,-3.14197,8.40302
14587,4.24994,0.35620,7.82596
14637,5.31099,2.59093,6.83527
14686,-7.29857,-1.42262,12.03728
14736,0.81651,1.48219,5.49150
14787,-1.49361,1.95665,18.43947
14836,0.84666,-1.26389,7.03685
14886,5.23778,0.62384,12.15945
14939,2.87384,-0.11937,3.91801
14986,3.56160,1.56604,3.15236
15036,-1.19249,-0.20650,8.51419
15087,0.15561,0.14798,13.06902
15138,1.00520,-1.58014,11.92534
15186,3.77934,0.64478,7.83900
15236,4.66205,-0.78645,5.34889
15287,4.16901,-0.33076,9.43761
15339,2.57602,-0.07126,11.74211
15386,-1.20627,-0.22336,13.98003
15438,0.28645,-0.82156,8.44542
15488,3.33879,-0.47043,7.94911
15536,3.43387,1.57607,6.13759
15586,-1.34538,-0.75130,6.29317
15636,2.72400,-0.34074,10.64102
15686,1.06586,-1.34601,3.08516
15737,0.25729,-0.57317,3.24149
15788,3.40497,1.00114,7.36032
15837,0.32759,-3.04480,13.11508
15886,1.62187,-0.79143,14.09900
15948,-1.27841,-1.38763,9.01994
15986,1.04092,2.87849,13.09686
16036,3.95148,2.20343,8.63623
16086,-0.71611,0.85100,9.24321
16137,2.16953,0.66551,7.77725
16186,4.94957,-1.24635,10.61850
16238,5.87097,1.74596,12.50754
16287,0.65648,0.13083,8.52567
16336,1.17743,-0.38058,8.98203
16389,0.53732,0.25275,6.86349
16436,-0.23341,0.73346,7.47548
16488,-3.03355,-2.25058,5.14195
16538,0.86909,-0.87883,10.50163
16586,-0.48959,-0.10844,16.15825
16636,2.26862,0.16124,8.66965
16688,-0.40088,-0.71004,7.80882
16739,2.24153,-0.97304,10.91437
16787,0.01352,-0.56786,11.85503
16838,1.56621,1.19475,9.30106
16887,1.93500,2.21381,8.72592
16947,-1.43675,0.55775,11.41257
16986,1.62561,2.12126,7.99631
17036,3.50755,1.73943,9.33344
17086,6.22296,1.27513,11.03975
17136,-1.75734,-1.21927,8.11682
17187,0.77232,-0.49599,13.68295
17237,6.09352,1.78346,3.08006
17287,2.95934,-1.71454,12.52527
17337,7.41718,1.76469,3.12924
17388,-3.04512,-1.79561,5.10651
17436,1.55235,3.46150,-0.61798
17487,-2.02470,1.27956,3.09673
17540,-0.12746,0.53418,10.98637
17587,-2.11156,-1.52940,6.92624
17639,-5.44444,-1.53123,11.07178
17687,4.14247,0.59698,3.90735
17736,6.65773,0.72195,5.59502
17786,-7.21696,-1.46005,7.09531
17839,-1.10597,-2.69798,9.55005
17887,0.54317,-1.13072,8.31828
17947,5.43645,0.59459,5.41574
17986,-1.11766,-1.49286,15.45439
18036,-1.50743,-0.71353,9.23750
18087,-2.65627,0.68420,15.04491
18137,0.16275,1.60503,0.58862
18187,5.87138,1.71573,4.55894
18237,4.80727,0.57625,11.27571
18286,2.04504,0.74849,11.63474
18339,0.49255,-1.21587,9.53459
18386,0.45039,-1.67323,8.61317
18436,8.74384,-0.26192,10.14000
18486,7.40923,3.04353,11.17976
18535,0.17020,0.51836,13.24712
18585,0.93129,-0.04854,10.81532
18635,0.81976,1.71117,3.01886
18686,-2.15466,-1.34564,10.67491
18736,1.21750,0.35448,8.45064
18786,3.52116,0.13351,6.97012
18836,5.61711,1.34007,10.67674
18887,1.05983,0.38611,9.89116
18936,-0.80688,-2.15034,8.78918
19000,-5.08417,-0.54784,14.27379
19037,5.60995,2.49207,10.98355
19086,3.76389,-0.41248,11.28242
19136,6.09500,-1.48473,8.39246
19186,5.16187,-1.35320,8.24144
19236,0.75241,-0.54427,8.17615
19286,-0.82204,-0.69310,8.17369
19337,7.29514,0.69778,8.96289
19387,-3.38075,-1.09584,11.19246
19439,-1.58585,-0.21790,8.86676
19486,-5.42738,-0.41362,11.54088
19538,0.97025,1.94989,12.12727
19586,-0.66679,0.79747,7.87453
19638,1.72975,-0.04510,14.18318
19687,2.71606,1.38486,6.52707
19737,3.06995,2.81273,6.13832
19787,1.57796,-0.83928,4.19159
19836,1.49667,-3.46170,24.54309
19887,2.60510,-1.02274,6.14172
19937,2.21286,-0.95535,10.22438
19990,9.70302,-0.30072,9.66338
20035,4.30234,0.88049,23.40273
20086,-4.02155,-1.50984,10.45425
20138,-1.89568,-1.68466,15.36929
20186,-8.77901,-2.89828,12.55852
20236,4.27615,1.11467,6.50708
20286,5.22990,-0.26341,6.56137
20336,3.23868,1.80545,9.71603
20386,-0.98532,0.27765,13.00778
20436,2.56599,0.59285,7.07451
20486,0.00024,-0.95990,9.73340
20536,2.71527,-0.50340,8.84564
20587,2.82141,3.18584,8.80971
20636,1.79243,1.38356,6.86604
20686,2.63420,0.53539,9.93277
20738,0.38321,2.81104,15.33690
20786,2.38640,0.39398,25.94472
20837,-1.51419,0.38773,18.67888
20888,3.80057,-0.32611,9.71425
20937,1.99074,-1.83513,10.60483
20990,0.91359,0.07455,9.24084
21036,-0.23172,-0.84319,10.28737
21086,0.56612,1.99179,13.86159
21136,0.26633,1.80652,10.99908
21186,0.58188,-1.78741,15.85063
21236,-1.12761,0.10197,11.07814
21286,4.38068,-0.39528,11.49707
21336,4.88742,0.78789,5.12325
21386,3.50928,-0.17293,10.51128
21436,-1.74974,0.31367,11.88051
21486,6.30148,-0.00958,4.92586
21538,5.42455,1.24876,8.55042
21587,0.19911,0.33121,9.36713
21636,-1.19864,-0.19263,10.02704
21687,3.54153,-0.80894,5.15343
21738,-0.30714,1.23219,15.78708
21786,-0.85965,1.53229,7.97946
21836,0.97801,1.16957,8.83389
21886,2.70270,0.04768,7.71439
21936,1.43010,-0.71457,12.50342
21988,-0.78258,-0.03891,10.59662
22036,5.05984,-0.69347,8.61763
22086,2.98320,-0.11040,12.71156
22137,-0.48245,-1.60294,10.95886
22186,3.40633,0.68130,7.60185
22236,-0.43567,0.45544,14.26968
22286,4.79288,-0.61641,6.60374
22337,3.14214,-0.87489,10.79256
22386,1.10966,-0.02606,9.20692
22437,1.16805,-0.80370,9.30067
22486,0.83488,-0.21347,6.77879
22538,-3.67963,-2.40556,10.34959
22586,3.66493,-0.44073,2.29680
22637,4.01022,1.38683,1.60390
22686,1.59718,1.68256,6.35289
22737,-2.85590,-0.64937,6.36151
22786,2.54271,1.84740,6.29169
22838,0.70821,-0.76512,9.14085
22887,-1.91689,-0.88702,11.35994
22937,6.28072,0.92461,5.71097
22995,-0.20854,-0.82639,12.30106
23038,1.51205,2.63629,8.96939
23085,-0.60324,-0.20738,8.49643
23135,-3.11562,-1.50966,9.18503
23185,4.96660,-0.13123,2.38084
23235,1.97980,1.79675,5.28156
23285,3.15361,-0.76515,5.60889
23336,3.45186,-0.87682,5.43811
23386,1.81897,0.51019,7.44617
23437,2.27205,2.50406,8.14383
23486,4.41484,2.85355,5.11131
23540,6.71495,-1.23805,3.85896
23587,-3.44478,-0.16078,2.75818
23637,1.54663,-0.40334,15.39888
23687,2.83646,0.13310,12.28386
23739,2.97481,0.55368,2.57440
23787,2.88858,2.24423,7.10281
23837,-0.36861,-0.15785,15.43935
23887,-1.80705,-3.22618,19.23027
23937,4.03043,0.80467,17.41159
23990,2.41873,-0.08269,15.78604
24036,3.24586,0.02878,3.88971
24086,4.96841,-0.25208,10.61876
24136,2.51181,0.90765,7.29582
24186,3.81448,-0.53384,6.32927
24235,0.84007,-0.74054,7.49576
24285,-2.85165,0.06212,13.25844
24336,-0.81682,-1.00307,7.59514
24386,-0.93739,0.69318,22.71419
24437,2.74876,0.89977,7.42921
24486,-2.84985,0.13475,8.07091
24536,2.64955,0.15549,8.69614
24587,3.05873,0.99440,5.84253
24636,-1.10011,-1.97052,4.75903
24687,4.25844,1.36621,3.93901
24740,0.87013,-1.43810,8.59529
24786,-5.05894,0.99605,7.79427
24836,-1.96161,-4.58307,-0.47398
24886,-4.27673,-0.75394,13.74150
24936,1.99071,-0.58112,6.76186
24993,0.16217,-0.10078,11.01476
25035,2.26569,2.53874,9.75447
25086,0.88533,0.31743,5.36127
25135,-0.14293,-0.32533,10.51456
25186,0.66060,-0.20895,12.62738
25235,0.24969,-0.73209,9.03632
25286,2.34033,-1.45755,6.97636
25339,5.04800,0.21738,4.72986
25387,1.00252,-0.23289,11.26430
25439,-3.09332,-1.09007,11.43954
25488,4.14568,2.33556,11.60655
25537,3.97748,0.85617,11.84779
25588,-1.41289,0.58299,5.50137
25636,4.18629,0.68672,5.29152
25686,-1.76541,-0.55144,13.33188
25736,-0.00212,-0.05313,6.20793
25786,-0.81108,-1.87802,4.65622
25836,-0.01831,-0.63147,11.12813
25888,3.75720,-0.54460,7.69070
25937,2.52802,0.23193,10.99838
25991,-8.40575,3.03395,3.71782
26035,-0.13226,-2.80646,0.94522
26086,4.53339,1.76868,6.79698
26135,1.60660,-0.11165,8.72540
26186,1.94762,2.49136,8.24277
26237,-2.41556,3.86005,15.32620
26286,-0.52950,0.51978,9.40854
26336,3.88742,0.74106,9.32213
26387,3.07811,0.07292,6.88699
26437,-1.73831,-1.31274,10.85172
26488,3.54120,0.21471,7.22467
26538,2.28204,-1.36804,6.52760
26586,4.18816,-0.55208,8.58131
26636,3.66859,0.12189,9.28719
26686,3.26263,1.16917,9.63365
26737,2.41396,1.03986,10.31845
26786,0.92752,0.48032,11.77039
26839,-3.16689,1.43893,11.72343
26886,3.36928,2.46954,10.60051
26938,-0.04497,-0.29553,12.73891
26998,2.99376,0.07689,10.47787
27036,3.42329,0.90466,8.70377
27085,1.36179,0.16380,10.97150
27135,1.93181,0.06755,10.55197
27186,3.81732,0.30638,9.17297
27236,1.44443,1.17517,11.26685
27286,2.55238,-1.81871,13.13583
27335,2.82568,-0.07591,6.09940
27386,5.49918,1.59491,8.26704
27437,4.42403,0.75359,8.75140
27486,2.49300,0.52522,11.46710
27536,-1.03732,-0.39998,9.64647
27586,3.58945,1.09886,12.38235
27637,4.72548,0.52484,8.66223
27687,2.62219,-0.15410,9.48650
27736,-0.44757,-0.58823,11.37286
27786,1.55450,-0.91281,5.88402
27836,3.48682,0.26981,6.67525
27887,3.82521,-0.84654,7.40031
27936,2.06189,-0.45410,11.52538
27993,1.34271,-0.49294,7.80576
28036,1.16275,0.02798,9.83278
28085,1.92776,-0.27486,8.31415
28135,2.84511,1.28072,10.12019
28186,-3.59206,0.11525,13.13586
28236,-0.44662,1.62556,13.69620
28287,2.10544,0.28404,8.08806
28338,2.28934,0.30333,8.03986
28387,-0.30824,0.85652,14.59258
28437,2.23022,-0.14072,6.66385
28486,3.85896,0.47900,8.08215
28538,-0.42448,0.01443,8.04880
28586,2.32239,0.27225,7.36142
28639,1.81389,1.30972,12.47977
28687,2.27995,-0.11102,8.56023
28737,2.83322,1.01434,8.43704
28786,1.35089,1.09508,8.16359
28837,1.38362,0.59894,12.84000
28886,4.33981,-0.01816,5.74292
28937,3.17928,-0.85599,8.34962
28986,0.20123,-0.12929,10.59189
29041,0.94415,-0.23569,8.90338
29086,-0.20721,-0.61707,11.72784
29136,1.12961,-0.00948,7.86891
29186,6.22809,2.02525,6.66104
29236,2.82405,-0.71962,5.17360
29288,1.85057,0.14632,10.63344
29336,6.10924,2.11798,4.49075
29387,-1.54318,-1.45969,9.48001
29437,-0.73932,-0.33786,10.17473
29486,4.49449,-1.00401,8.21844
29537,2.11592,3.03708,10.12019
29588,2.18071,0.44830,10.10622
29636,4.08102,1.06122,8.53641
29686,3.71861,0.34355,7.12219
29738,0.43021,-0.94064,10.69794
29786,2.88736,-0.04782,8.55678
29836,0.17763,-0.04845,12.20793
29886,0.09242,1.13608,9.98094
29939,3.88712,1.00282,4.23157
29990,-0.33916,0.70200,6.56142
30043,1.66663,1.13029,10.14339
30086,2.33342,0.13525,6.42265
30135,1.06183,0.68152,12.60419
30185,1.56987,-0.70738,7.20815
30235,4.10645,0.15015,9.47792
30286,-0.40825,-1.19861,12.29016
30336,2.73233,-0.03667,6.46368
30387,-0.24150,-1.08720,10.07896
30437,1.55321,-0.93230,8.69711
30486,1.14317,-0.04376,9.67203
30537,2.72380,0.18396,5.88435
30586,0.16606,-0.25504,12.88618
30637,2.99866,1.29211,7.46996
30687,-1.25690,0.64938,10.51294
30736,1.61212,1.51572,9.23050
30787,1.97346,-0.15791,11.45789
30836,4.65750,-0.06071,7.14525
30886,1.79861,0.86456,11.15002
30936,-0.78529,0.59093,9.14357
30986,2.67458,0.25349,8.14583
31037,-0.72911,1.03419,10.62482
31094,-1.60043,0.43906,9.15523
31138,0.87915,-0.05766,8.27496
31186,1.07137,1.41678,10.26509
31236,-0.16907,1.09251,12.50101
