time,x,y,z
33633,0.09425,0.01778,0.07434
33684,0.03983,0.05017,0.17407
33735,0.05908,0.05197,0.07828
33787,0.13863,-0.00183,-0.15456
33833,0.23442,0.00667,-0.39095
33884,0.22134,0.04247,-0.24109
33940,0.15948,-0.05496,-0.42639
33983,0.15237,-0.00525,-0.39195
34033,0.05276,-0.03745,-0.18347
34084,-0.02589,-0.05063,-0.13718
34133,-0.00429,-0.00520,-0.12570
34184,0.05266,-0.04388,-0.20657
34233,0.02644,0.02486,-0.19754
34285,-0.00201,0.01425,-0.18243
34336,0.02431,-0.01207,-0.20874
34384,0.03455,-0.03253,-0.25433
34435,0.04094,-0.03027,-0.31342
34484,0.05139,-0.02942,-0.27626
34534,0.00529,0.03752,-0.30930
34584,-0.03690,-0.08995,-0.28656
34634,-0.09000,-0.01518,-0.14810
34684,-0.08887,-0.01723,-0.10062
34735,-0.12462,-0.02971,-0.00156
34785,-0.12289,-0.01422,-0.01819
34834,-0.06880,-0.06638,-0.12015
34884,-0.03053,-0.01556,-0.26805
34946,-0.02757,-0.08408,-0.27641
34984,-0.07651,-0.02779,-0.16541
35033,-0.12332,-0.03235,-0.09901
35083,-0.13257,-0.00206,-0.00069
35133,-0.17178,0.00496,0.08411
35184,-0.19266,0.04256,0.12451
35233,-0.14934,0.03935,0.09346
35286,-0.14648,0.02736,0.09869
35334,-0.06291,-0.04317,0.02623
