time,dB(SPL)
14033,22.27887
14084,25.10545
14133,23.52183
14184,21.58362
14234,18.06180
14287,15.56303
14333,15.56303
14384,15.56303
14434,13.97940
14490,16.90196
14532,13.97940
14585,34.80725
14633,34.15140
14683,34.15140
14733,32.66937
14783,32.25568
14833,28.94316
14883,23.52183
14933,28.62728
14983,30.88136
15035,30.37028
15084,21.58362
15135,22.27887
15184,18.06180
15233,19.08485
15284,22.92256
15334,18.06180
15384,27.95880
15434,22.92256
15483,23.52183
15534,13.97940
15590,16.90196
15632,13.97940
15683,32.25568
15734,32.46499
15784,29.24796
15835,32.04120
15885,23.52183
15934,20.82785
15985,19.08485
16035,18.06180
16084,18.06180
16135,18.06180
16183,16.90196
16233,16.90196
16284,30.62958
16335,23.52183
16383,24.08240
16434,20.00000
16484,19.08485
16533,24.60898
16588,32.04120
16633,27.60422
16683,31.59567
16734,31.59567
16783,30.10300
16834,25.10545
16887,19.08485
16933,27.23456
16983,60.00868
17032,33.62482
17084,34.64788
17133,57.98546
17183,47.99347
17233,31.82129
17283,32.86905
17335,33.06425
17383,30.62958
17434,33.06425
17483,26.02060
17534,22.92256
17589,33.25516
17632,29.24796
17683,33.62482
17733,35.26856
17784,26.44439
17834,24.08240
17883,20.82785
17934,25.10545
17983,21.58362
18033,20.00000
18084,19.08485
18133,18.06180
18184,21.58362
18233,30.62958
18284,28.94316
18333,25.10545
18384,27.95880
18433,29.24796
18484,32.25568
18533,35.98681
18599,26.84845
18632,21.58362
18683,16.90196
18733,19.08485
18784,34.15140
18833,25.57507
18885,33.25516
18934,25.57507
18983,21.58362
19035,19.08485
19087,20.82785
19135,15.56303
19183,13.97940
19233,19.08485
19283,24.60898
19333,20.82785
19384,16.90196
19434,18.06180
19484,25.10545
19534,21.58362
19585,21.58362
19639,15.56303
19683,27.60422
19733,33.25516
19784,36.12360
19836,28.94316
19885,16.90196
19932,16.90196
19983,16.90196
20034,24.60898
20083,16.90196
20134,26.02060
20183,24.60898
20234,16.90196
20283,18.06180
20334,20.00000
20384,26.02060
20433,18.06180
20483,20.00000
20533,18.06180
20583,29.54243
20633,29.24796
20686,27.60422
20732,60.97660
20783,58.47524
20833,59.66350
20883,37.84189
20934,32.46499
20983,35.41704
21033,32.46499
21083,34.32007
21134,31.59567
21183,33.97940
21233,33.44196
21283,32.46499
21333,32.25568
21384,30.88136
21433,28.29947
21482,25.57507
21533,26.02060
21583,31.59567
21633,22.92256
21693,21.58362
21733,19.08485
21783,32.25568
21833,31.82129
21886,31.82129
21934,18.06180
21984,19.08485
22033,24.08240
22084,24.60898
22133,18.06180
22183,21.58362
22233,29.54243
22284,33.44196
22333,27.95880
22383,26.84845
22434,20.82785
22483,16.90196
22534,24.08240
22587,20.82785
22634,19.08485
22695,20.82785
22732,26.02060
22783,30.88136
22833,31.36403
22883,34.80725
22934,29.24796
22983,27.23456
23034,27.23456
23084,23.52183
23134,15.56303
23184,16.90196
23233,18.06180
23284,19.08485
23335,27.60422
23383,25.57507
23434,23.52183
23483,27.60422
23533,30.62958
23583,30.37028
23634,22.27887
23683,24.08240
23739,27.95880
23782,24.60898
23832,34.80725
23884,31.12605
23933,26.02060
23983,32.66937
24033,27.95880
24083,24.60898
24134,26.02060
24183,25.10545
24236,20.82785
24284,22.27887
24334,19.08485
24383,16.90196
24436,24.08240
24484,25.10545
24532,19.08485
24583,28.29947
24634,32.66937
24682,23.52183
24738,22.27887
24783,58.15897
24833,58.11592
24883,38.06180
24932,27.23456
24983,24.60898
25033,19.08485
25084,26.84845
25134,22.92256
25183,20.00000
25233,30.10300
25285,30.62958
25333,19.08485
25384,21.58362
25433,25.10545
25482,18.06180
25533,19.08485
25583,30.10300
25632,32.04120
25682,33.25516
25738,32.04120
25782,30.37028
25833,61.37855
25883,36.90196
25935,27.95880
25983,25.10545
26033,22.27887
26083,25.10545
26134,25.10545
26184,21.58362
26233,15.56303
26283,19.08485
26333,15.56303
26384,18.06180
26433,19.08485
26483,25.10545
26533,33.44196
26585,30.37028
26634,25.10545
26683,24.60898
26740,19.08485
26782,18.06180
26832,29.82723
26883,34.32007
26934,31.82129
26984,27.95880
27034,21.58362
27085,19.08485
27134,23.52183
27183,30.10300
27235,23.52183
27284,18.06180
27333,20.82785
27384,25.57507
27433,22.92256
27483,16.90196
27533,24.60898
27584,28.62728
27634,21.58362
27686,19.08485
27734,16.90196
27796,24.08240
27833,28.62728
27883,22.27887
27933,28.94316
27983,29.82723
28035,25.10545
28086,16.90196
28134,20.00000
28184,20.00000
28233,18.06180
28283,22.92256
28333,20.82785
28383,20.00000
28433,18.06180
28483,27.95880
28533,32.46499
28584,30.62958
28635,29.24796
28683,27.95880
28734,27.95880
28783,20.00000
28837,19.08485
28883,27.60422
28933,31.36403
28984,31.36403
29034,23.52183
29084,18.06180
29134,19.08485
29184,18.06180
29233,58.43373
29284,34.32007
29334,20.00000
29384,20.00000
29433,20.00000
29483,26.84845
29534,27.60422
29584,27.95880
29634,21.58362
29683,19.08485
29733,27.60422
29784,19.08485
29833,18.06180
29890,23.52183
29933,26.02060
29983,35.11750
30034,32.66937
30083,28.29947
30133,24.08240
30183,20.82785
30233,15.56303
30285,20.00000
30333,16.90196
30384,27.23456
30433,29.54243
30483,25.57507
30533,60.23986
30583,41.36372
30634,29.54243
30682,28.29947
30734,27.23456
30783,27.23456
30834,23.52183
30883,59.85990
30936,59.53617
30987,57.80842
31033,30.37028
31083,57.62769
31132,57.51280
31183,43.22736
31233,35.70660
31283,27.60422
31333,28.94316
31383,30.62958
31434,25.10545
31484,22.92256
31533,18.06180
31583,56.19119
31633,42.79758
31683,58.26568
31733,28.29947
31783,31.82129
31833,30.88136
31884,30.88136
31939,20.00000
31984,19.08485
32033,30.88136
32084,32.25568
32133,28.62728
32183,21.58362
32233,18.06180
32284,20.00000
32333,26.02060
32387,18.06180
32433,13.97940
32483,21.58362
32533,31.12605
32584,27.60422
32634,20.82785
32684,24.60898
32734,24.60898
32783,22.27887
32834,19.08485
32884,16.90196
32938,21.58362
32984,23.52183
33033,28.94316
33083,30.88136
33135,25.57507
33184,24.08240
33233,19.08485
33284,20.00000
33334,19.08485
33383,16.90196
33433,20.00000
33483,16.90196
33534,35.26856
33586,32.25568
33633,35.41704
33683,21.58362
33734,24.60898
33784,26.44439
33833,22.92256
33884,30.37028
33940,32.86905
33983,24.08240
34033,31.59567
34084,31.82129
34133,22.92256
34183,21.58362
34233,18.06180
34285,21.58362
34335,19.08485
34383,19.08485
34435,16.90196
34483,16.90196
34533,19.08485
34584,26.84845
34633,16.90196
34683,18.06180
34734,20.00000
34784,20.00000
34833,22.92256
34884,21.58362
34945,18.06180
34984,20.00000
35033,26.02060
35083,33.80392
35133,28.94316
35184,25.57507
35233,20.00000
35285,21.58362
35334,19.08485
35384,19.08485
35433,16.90196
35483,29.54243
35533,24.60898
35585,22.92256
35635,18.06180
35684,20.82785
35734,18.06180
35783,16.90196
35833,58.88965
35883,50.34392
35933,22.92256
35994,16.90196
36033,19.08485
36083,27.95880
36135,32.25568
36183,26.02060
36234,20.82785
36284,20.82785
36333,22.92256
36384,28.29947
36433,21.58362
36484,20.00000
36533,16.90196
36583,22.92256
36633,21.58362
36684,19.08485
36733,18.06180
36785,30.62958
36833,27.95880
36883,22.27887
36934,21.58362
36990,16.90196
37033,15.56303
37084,32.66937
37135,32.04120
37185,26.84845
37234,18.06180
37283,18.06180
37333,18.06180
37382,20.00000
37433,22.27887
37483,15.56303
37534,18.06180
37583,22.27887
37633,25.57507
37684,22.92256
37734,21.58362
37785,21.58362
37833,18.06180
37884,20.00000
37932,18.06180
37983,33.62482
38038,29.82723
38083,29.82723
38133,30.62958
38183,31.59567
38233,22.27887
38283,21.58362
38332,20.82785
38383,19.08485
38434,24.60898
38484,16.90196
38534,15.56303
38586,18.06180
38633,16.90196
38683,30.37028
38734,27.60422
38783,21.58362
38834,20.00000
38884,28.94316
38933,23.52183
38983,18.06180
39046,20.00000
39082,19.08485
39133,26.02060
39184,30.37028
39233,26.84845
39284,24.08240
39334,27.60422
39383,23.52183
39434,16.90196
39484,15.56303
39533,19.08485
39582,19.08485
39632,27.23456
39685,28.29947
39734,21.58362
39783,18.06180
39834,16.90196
39883,20.82785
39933,15.56303
39985,22.27887
40040,18.06180
40082,18.06180
40133,31.12605
40182,35.26856
40236,31.59567
40284,27.23456
40333,20.00000
40384,21.58362
40435,18.06180
40482,20.00000
40533,19.08485
40583,29.24796
40633,32.04120
40683,22.27887
40734,21.58362
40783,25.10545
40834,19.08485
40884,20.82785
40933,20.00000
40984,25.10545
41034,20.00000
41091,19.08485
41133,13.97940
41183,31.59567
41233,31.12605
41283,32.86905
41333,31.82129
41383,60.12932
41434,31.12605
41484,30.10300
41532,28.62728
41583,27.95880
41633,29.24796
41683,27.95880
41733,29.54243
41784,32.46499
41833,25.10545
41883,23.52183
41933,20.00000
41983,18.06180
42034,22.27887
42083,15.56303
42137,16.90196
42182,24.60898
42233,30.37028
42284,33.25516
42333,24.08240
42383,22.92256
42433,19.08485
42484,18.06180
42534,16.90196
42583,26.44439
42634,21.58362
42685,18.06180
42733,29.54243
42784,33.62482
42833,32.46499
42887,20.00000
42934,18.06180
42984,18.06180
43033,16.90196
43085,13.97940
43139,15.56303
43183,18.06180
43233,28.29947
43284,34.96376
43333,25.57507
43384,25.57507
43433,20.00000
43483,21.58362
43533,25.10545
43583,34.32007
43632,31.12605
43682,32.46499
43732,28.62728
43785,28.62728
43834,22.92256
43884,20.82785
43936,22.92256
43984,20.00000
44033,31.59567
44083,33.80392
44133,27.60422
44187,23.52183
44233,16.90196
44283,33.97940
44333,31.36403
44383,32.86905
44435,32.25568
44482,27.60422
44532,33.62482
44583,33.97940
44632,34.64788
44683,35.70660
44733,34.15140
44783,33.44196
44833,33.62482
44884,29.82723
44934,22.92256
44984,20.00000
45034,18.06180
45084,20.00000
45133,25.57507
45192,24.60898
45233,18.06180
45283,31.59567
45333,33.44196
45385,35.70660
45434,29.24796
45483,21.58362
45533,21.58362
45585,24.08240
45635,20.82785
45683,18.06180
45734,19.08485
45783,22.92256
45834,20.00000
45883,15.56303
45933,15.56303
45983,15.56303
46034,16.90196
46084,16.90196
46132,12.04120
46183,16.90196
46238,15.56303
46283,56.01434
46333,58.54741
46383,35.26856
46435,32.46499
46483,21.58362
46533,21.58362
46582,29.54243
46633,33.97940
46683,33.80392
46733,21.58362
46783,21.58362
46833,18.06180
46883,19.08485
46933,18.06180
46983,16.90196
47033,16.90196
47084,27.95880
47133,57.55894
47184,59.15215
47236,28.29947
47283,25.57507
47333,33.80392
47383,32.66937
47432,21.58362
47483,22.27887
47533,20.00000
47582,30.62958
47634,32.66937
47684,30.37028
47733,19.08485
47784,20.00000
47834,18.06180
47884,20.00000
47934,15.56303
47985,16.90196
48033,16.90196
48085,16.90196
48134,16.90196
48183,15.56303
48240,15.56303
48283,15.56303
48333,28.29947
48383,35.84783
48433,28.94316
48483,27.60422
48534,22.27887
48583,26.44439
48632,32.86905
48683,31.59567
48733,26.44439
48783,31.12605
48833,30.62958
48883,25.57507
48934,27.60422
48984,29.82723
49033,29.24796
49085,19.08485
49133,26.02060
49184,21.58362
49233,19.08485
49300,15.56303
49332,16.90196
49383,27.95880
49434,33.44196
49484,27.95880
49534,19.08485
49585,28.62728
49633,26.02060
49684,20.82785
49733,15.56303
49784,18.06180
49833,19.08485
49883,16.90196
49934,20.00000
49984,18.06180
50033,18.06180
50085,19.08485
50134,18.06180
50183,22.27887
50235,29.54243
50283,22.27887
50336,58.73027
50383,60.35735
50433,32.86905
50484,33.44196
50533,58.23380
50585,41.58362
50633,22.92256
50684,20.00000
50733,20.82785
50784,19.08485
50834,16.90196
50885,26.02060
50935,16.90196
50985,19.08485
51034,13.97940
51083,22.27887
51133,18.06180
51183,18.06180
51233,26.84845
51285,15.56303
51339,18.06180
51383,24.08240
51433,33.44196
51483,33.80392
51532,34.80725
51582,33.97940
51633,26.44439
51684,28.29947
51734,27.23456
51787,29.82723
51833,19.08485
51884,20.00000
51933,19.08485
51985,21.58362
52034,18.06180
52084,15.56303
52134,56.33808
52187,57.11038
52233,40.98436
52282,19.08485
52349,20.00000
52382,20.00000
52433,26.84845
52482,33.44196
52533,32.66937
52583,32.25568
52637,26.44439
52683,22.27887
52734,18.06180
52784,22.27887
52834,18.06180
52884,18.06180
52934,15.56303
52984,30.62958
53033,35.11750
53084,32.46499
53134,19.08485
53183,19.08485
53233,18.06180
53284,15.56303
53340,13.97940
53385,20.82785
53433,27.23456
53483,32.66937
53534,28.29947
53587,29.54243
53633,20.00000
53684,23.52183
53735,25.57507
53783,20.82785
53833,24.60898
53884,26.44439
53933,22.92256
53984,19.08485
54033,22.27887
54084,23.52183
54133,24.08240
54184,20.82785
54233,27.60422
54283,25.10545
54333,15.56303
54390,19.08485
54433,18.06180
54483,57.51280
54533,46.23508
54585,30.10300
54634,27.95880
54683,28.62728
54734,26.02060
54783,18.06180
54834,22.92256
54884,24.60898
54934,20.00000
54983,21.58362
55033,24.08240
55084,23.52183
55133,24.08240
55183,24.08240
55232,22.27887
55283,27.95880
55334,32.04120
55391,29.82723
55433,21.58362
55484,31.36403
55533,33.06425
55583,32.46499
55633,26.02060
55684,27.23456
55733,22.27887
55783,19.08485
55833,20.00000
55883,18.06180
55933,26.02060
55983,20.82785
56034,19.08485
56083,13.97940
56134,15.56303
56185,24.08240
56233,20.00000
56284,21.58362
56333,18.06180
56405,16.90196
56433,21.58362
56483,25.10545
56533,33.80392
56584,32.25568
56633,27.95880
56685,20.82785
56734,19.08485
56784,25.10545
56833,33.62482
56884,33.25516
56933,33.80392
56986,28.29947
57033,22.27887
57083,24.60898
57132,34.15140
57184,59.19990
57233,27.23456
57284,32.04120
57334,29.54243
57383,20.00000
57442,24.08240
57483,16.90196
57533,33.62482
57584,32.86905
57633,26.02060
57684,20.00000
57733,20.82785
57784,18.06180
57834,15.56303
57883,28.94316
57933,26.44439
57984,21.58362
58033,18.06180
58084,33.62482
58133,20.82785
58183,19.08485
58234,20.00000
58284,20.00000
58334,15.56303
58384,16.90196
58433,16.90196
58487,18.06180
58532,59.52700
58583,40.25674
58632,24.60898
58683,26.02060
58735,27.95880
58783,20.82785
58833,19.08485
58883,29.54243
58933,19.08485
58984,22.92256
59033,19.08485
59084,16.90196
59132,16.90196
59183,28.62728
59233,28.94316
59283,20.82785
59334,18.06180
59383,28.29947
59433,25.57507
59508,22.27887
59533,19.08485
59583,28.62728
59633,30.88136
59682,32.66937
59733,31.59567
59783,31.82129
59833,31.59567
59883,29.24796
59934,22.27887
59984,18.06180
60033,20.00000
60083,18.06180
60134,13.97940
60184,16.90196
60233,19.08485
60283,26.84845
60333,30.88136
60383,26.02060
60433,25.57507
60510,25.57507
60533,24.60898
60583,31.59567
60634,33.25516
60684,39.36966
60733,31.36403
60783,24.60898
60834,19.08485
60884,25.10545
60934,21.58362
60984,16.90196
61034,16.90196
61084,27.95880
61134,23.52183
61184,19.08485
61233,18.06180
61283,16.90196
61333,18.06180
61383,22.27887
61433,30.88136
61483,31.82129
61546,29.24796
61583,30.62958
61633,32.04120
61683,33.97940
61734,31.82129
61783,25.10545
61833,25.10545
61883,19.08485
61933,27.60422
61987,24.08240
62033,21.58362
62084,26.84845
62133,28.29947
62183,57.93052
62233,33.62482
62284,20.82785
62333,22.92256
62383,22.92256
62434,25.10545
62482,16.90196
62533,29.24796
62586,32.25568
62632,31.36403
62682,30.62958
62732,29.24796
62784,29.24796
62834,22.27887
62883,20.00000
62933,20.00000
62983,25.57507
63035,30.62958
63083,22.27887
63134,19.08485
63184,21.58362
63234,28.62728
63283,28.62728
63334,21.58362
63384,20.00000
63433,18.06180
63483,15.56303
63533,20.82785
63597,27.23456
63633,19.08485
63683,29.24796
63733,35.26856
63783,33.44196
63834,24.60898
63883,18.06180
63934,16.90196
63984,15.56303
64033,18.06180
64083,22.92256
64133,20.82785
64183,18.06180
64234,16.90196
64283,25.10545
64334,26.84845
64383,23.52183
64433,22.92256
64483,23.52183
64533,35.56303
64585,35.70660
64640,26.84845
64683,20.00000
64733,28.62728
64783,34.96376
64834,28.62728
64885,26.02060
64933,22.27887
64984,21.58362
65034,20.00000
65084,20.00000
65133,18.06180
65184,20.00000
65233,23.52183
65283,21.58362
65333,15.56303
65386,15.56303
65433,13.97940
65483,28.29947
65533,28.29947
65583,28.62728
65646,26.02060
65687,20.82785
65733,28.62728
65784,28.29947
65834,24.60898
65883,19.08485
65934,19.08485
65983,19.08485
66034,24.08240
66083,20.00000
66134,20.00000
66184,20.82785
66233,24.08240
66283,18.06180
66334,15.56303
66383,16.90196
66433,19.08485
66483,18.06180
66534,20.82785
66584,18.06180
66638,19.08485
66683,21.58362
66733,30.10300
66784,58.31854
66834,44.81098
66885,26.84845
66933,19.08485
66983,15.56303
67033,25.57507
67083,30.88136
67133,25.10545
67183,25.10545
67234,19.08485
67284,16.90196
67334,18.06180
67383,18.06180
67434,16.90196
67483,22.92256
67533,59.88634
67584,58.62916
67639,39.18083
67683,31.36403
67733,24.08240
67783,33.44196
67833,26.44439
67883,27.60422
67933,24.08240
67983,24.60898
68033,19.08485
68084,20.00000
68134,24.60898
68183,25.10545
68233,19.08485
68285,20.00000
68334,31.12605
68384,31.12605
68436,30.88136
68483,56.29826
68533,59.51782
68583,32.86905
68637,31.59567
68683,31.59567
68733,34.96376
68784,33.25516
68833,20.82785
68883,27.95880
68937,27.95880
68983,22.92256
69033,19.08485
69083,28.29947
69134,26.84845
69183,20.00000
69233,16.90196
69289,47.38432
69335,51.73175
69383,60.16348
69433,59.87754
69483,58.85008
69533,59.60916
69584,54.30335
69643,54.75975
69683,53.80392
69733,53.90963
69783,52.96720
69834,50.50090
69887,52.14910
69933,51.88785
69983,53.08353
70034,52.25568
70083,52.74979
70134,52.94766
70184,52.72976
70234,52.74979
70283,54.56708
70334,55.40231
70383,51.88785
70434,52.01946
70484,50.55260
70533,50.80659
70584,58.96826
70640,58.54741
70682,51.24586
70733,49.30766
70783,48.23239
70833,50.42276
70883,48.97413
70933,52.06289
70984,49.09690
71034,49.33735
71084,49.48433
71133,47.85394
71184,47.27224
71234,53.34906
71285,52.27684
71333,34.48552
71383,46.92706
71433,53.06425
71483,50.98007
71533,52.23447
71583,44.76092
71640,35.84783
71683,31.12605
71733,31.59567
71784,33.44196
71834,21.58362
71883,52.06289
71933,27.23456
71983,25.10545
72034,26.02060
72084,16.90196
72134,15.56303
72183,44.34968
72234,45.00840
72283,43.69383
72334,42.67078
72384,42.54210
72433,42.41148
72483,43.46373
72534,42.92256
