time,x,y,z
22286,22.23663,-35.18066,-25.81177
22336,21.94519,-35.15015,-25.14954
22385,22.53723,-35.61096,-25.10529
22436,22.83630,-35.42023,-24.95117
22485,21.96808,-34.89380,-26.09406
22535,23.03314,-35.61096,-24.94965
22585,23.52753,-35.49347,-25.45013
22636,24.88251,-35.66284,-24.87183
22684,25.52643,-35.58197,-25.33264
22735,25.22278,-35.07385,-26.04370
22785,25.06866,-35.10437,-26.82037
22835,25.31281,-34.56879,-25.39063
22885,25.30823,-35.02655,-25.54321
22935,24.50867,-34.71222,-25.79651
22990,23.03925,-34.41315,-26.60828
23035,21.85669,-33.92029,-26.11084
23091,21.24481,-34.06219,-25.87891
23135,21.14105,-33.12531,-27.74353
23185,20.91064,-33.72650,-25.74310
23236,22.04895,-34.26819,-24.89319
23285,22.37549,-34.29413,-24.40186
23337,22.78290,-34.60693,-24.86725
23385,24.06464,-34.91058,-24.64447
23436,24.22638,-34.96246,-24.41864
23485,23.09418,-34.10950,-26.44806
23535,23.70605,-34.20563,-25.41351
23586,23.04840,-34.12018,-25.10223
23635,23.75183,-34.08661,-25.42419
23686,23.67706,-34.14459,-25.13885
23735,23.80066,-34.47418,-24.84436
23784,21.45538,-33.18176,-26.78680
23836,22.11609,-33.66394,-25.17242
23885,22.14508,-33.72345,-25.44708
23936,21.22040,-33.69751,-25.48676
23985,20.80383,-33.21838,-25.77362
24036,21.13190,-33.59375,-24.70093
24091,20.85571,-33.76007,-25.83008
24135,21.26465,-33.54340,-24.85199
24184,22.22900,-33.83179,-24.33319
24236,22.45483,-34.43298,-24.02649
24289,23.00415,-34.51691,-23.17352
24336,22.93549,-34.53979,-23.44666
24386,22.57538,-34.49097,-23.70605
24437,22.56165,-34.47876,-23.89069
24485,22.10083,-34.26971,-24.85046
24535,20.95947,-34.50470,-23.93188
24585,22.29614,-35.04791,-23.00262
24635,22.74933,-34.74274,-23.37494
24685,22.47620,-34.83887,-23.16589
24735,23.08350,-34.88922,-22.82867
24786,23.47412,-35.35004,-22.21832
24835,23.32764,-35.27832,-21.56677
24885,22.40295,-34.82513,-22.19086
24936,24.66736,-35.74677,-20.59479
24985,24.17908,-35.24475,-21.85059
25036,24.63684,-35.60181,-21.62170
25094,25.45624,-35.50720,-21.67664
25135,25.45624,-35.50720,-21.67664
25185,25.46539,-34.50623,-22.67303
25236,27.04010,-34.80377,-23.06976
25285,26.02386,-35.09674,-22.43347
25336,27.01111,-35.13336,-22.21222
25388,26.94092,-34.99603,-23.14301
25436,26.57166,-34.82361,-23.50464
25485,26.96838,-34.81903,-24.68567
25535,27.92816,-34.83124,-24.83368
25585,26.86005,-34.19189,-25.37079
25637,27.74963,-34.88617,-24.63379
25688,27.16675,-34.31396,-25.19531
25737,27.18964,-34.44977,-24.90997
25785,26.45416,-33.87756,-24.90540
25837,25.92773,-34.16595,-24.20654
25886,26.28632,-34.13086,-25.24872
25936,25.95215,-33.94928,-25.14954
25986,26.42517,-34.55353,-24.11652
26036,26.67084,-34.93652,-24.15009
26087,26.74561,-34.83887,-24.43848
26143,27.35596,-34.69543,-24.67041
26185,27.40936,-34.53522,-26.53656
26236,28.46527,-35.71167,-24.94202
26285,29.06952,-35.21881,-24.55139
26335,30.34058,-34.81903,-24.97864
26387,29.59595,-34.73511,-25.86517
26436,29.64325,-34.84344,-27.20337
26485,27.98309,-34.31702,-28.57666
26535,27.32849,-34.34601,-28.90625
26585,28.68500,-34.39636,-29.58527
26635,28.60413,-34.29260,-30.00336
26685,29.73175,-34.36432,-29.18701
26735,30.80902,-35.08301,-29.84772
26788,30.47943,-35.01740,-30.34210
26835,30.11932,-34.69391,-31.22253
26885,29.33350,-34.15680,-31.90765
26935,28.74756,-34.20258,-31.96259
26986,28.05939,-33.93707,-32.03278
27036,27.31934,-33.54950,-32.80334
27085,25.72784,-32.77130,-33.82721
27142,25.23346,-32.89490,-32.03125
27185,24.40796,-32.33032,-31.92902
27235,23.64960,-31.92902,-32.92999
27284,23.19183,-31.84967,-31.24237
27335,22.68829,-32.27692,-29.60815
27389,22.29614,-32.32117,-29.02679
27438,22.46399,-32.14264,-29.32739
27485,20.81299,-32.32269,-29.40063
27535,21.91772,-32.80182,-28.32184
27588,22.60437,-33.49152,-27.71301
27637,23.56110,-33.81500,-27.28424
27685,24.17145,-33.59375,-27.52075
27736,24.96338,-34.13696,-26.74255
27786,24.29657,-33.69598,-26.50299
27835,23.70148,-33.96759,-26.07727
27885,24.16840,-34.02100,-26.33362
27937,22.90344,-33.49915,-26.29547
27985,23.70453,-33.54340,-26.61743
28037,23.43445,-33.17871,-26.90430
28085,22.17560,-32.96967,-26.84479
28150,22.28546,-33.09479,-26.70288
28185,21.89941,-32.55768,-27.87476
28234,23.45428,-32.91931,-27.89612
28284,24.02649,-33.33435,-26.14288
28335,24.31641,-33.36945,-25.50964
28389,24.55292,-33.47626,-25.60730
28434,24.18213,-33.45184,-26.69830
28485,23.92578,-33.40607,-26.87225
28535,22.95990,-32.45392,-28.59344
28584,23.17352,-33.44269,-25.89874
28638,23.20251,-33.11310,-26.75629
28686,22.78290,-32.67365,-26.43890
28735,22.60742,-33.19244,-26.29852
28788,22.37244,-32.62482,-26.09406
28835,22.04742,-33.14362,-25.99182
28886,22.59674,-33.42133,-25.17090
28937,22.70966,-33.89435,-25.05188
28987,22.55249,-33.61816,-25.15411
29036,23.18420,-33.64410,-25.79193
29085,22.50977,-33.50525,-25.71564
29142,22.47467,-33.32367,-25.49438
29185,21.55762,-33.30231,-26.08948
29235,21.52405,-33.54645,-25.93231
29285,22.06268,-33.58307,-25.22125
29337,22.66846,-33.74786,-24.92065
29387,23.07129,-33.52203,-24.68262
29435,22.79358,-33.72498,-25.85602
29485,22.17865,-33.12683,-26.83411
29536,22.65320,-33.57391,-26.41296
29586,21.92078,-33.50525,-26.46790
29635,21.07239,-33.00018,-26.68457
29685,20.53833,-33.00781,-26.69830
29735,20.77332,-33.42743,-25.57068
29785,19.98291,-33.15735,-25.72784
29837,20.83893,-33.59680,-24.72992
29885,20.46967,-33.58154,-24.47815
29936,20.84656,-34.22394,-24.08447
29985,21.46301,-34.51080,-23.68469
30036,22.00012,-34.46350,-24.27521
30089,21.93756,-34.80072,-24.52545
30145,22.62268,-34.75494,-24.43085
30185,22.67303,-34.63898,-24.39575
30236,22.36328,-34.27887,-25.23499
30285,22.16034,-34.70459,-24.12872
30337,21.84143,-34.34296,-23.76556
30386,22.37244,-34.48334,-24.48120
